SKU,mes_label,volumen
30001058,Enero 2027,32.397
30001058,Febrero 2027,41.84
30001058,Marzo 2027,47.653
30001058,Abril 2027,40.005
30001058,Mayo 2027,41.658
30001058,Junio 2027,33.006
30001058,Julio 2027,33.95
30001058,Agosto 2027,38.795
30001058,Septiembre 2027,40.278
30001058,Octubre 2027,46.015
30001058,Noviembre 2027,39.826
30001058,Diciembre 2027,33.752
30001060,Enero 2026,12.371
30001060,Febrero 2026,11.046
30001060,Marzo 2026,11.686
30001060,Abril 2026,14.815
30001060,Mayo 2026,20.956
30001060,Junio 2026,13.192
30001060,Julio 2026,12.843
30001060,Agosto 2026,13.325
30001060,Septiembre 2026,12.941
30001060,Octubre 2026,12.705
30001060,Noviembre 2026,10.532
30001060,Diciembre 2026,9.9
30001060,Enero 2027,10.202
30001060,Febrero 2027,12.411
30001060,Marzo 2027,11.657
30001060,Abril 2027,15.101
30001060,Mayo 2027,17.552
30001060,Junio 2027,13.999
30001060,Julio 2027,14.136
30001060,Agosto 2027,15.207
30001060,Septiembre 2027,15.721
30001060,Octubre 2027,14.451
30001060,Noviembre 2027,15.333
30001060,Diciembre 2027,12.917
30001074,Enero 2026,58.189
30001074,Febrero 2026,65.945
30001074,Marzo 2026,70.033
30001074,Abril 2026,66.817
30001074,Mayo 2026,69.479
30001074,Junio 2026,55.441
30001074,Julio 2026,66.553
30001074,Agosto 2026,90.929
30001074,Septiembre 2026,62.818
30001074,Octubre 2026,71.551
30001074,Noviembre 2026,68.381
30001074,Diciembre 2026,65.742
30001074,Enero 2027,62.522
30001074,Febrero 2027,68.626
30001074,Marzo 2027,65.283
30001074,Abril 2027,66.829
30001074,Mayo 2027,76.894
30001074,Junio 2027,62.604
30001074,Julio 2027,70.329
30001074,Agosto 2027,78.097
30001074,Septiembre 2027,69.621
30001074,Octubre 2027,84.299
30001074,Noviembre 2027,74.33
30001074,Diciembre 2027,70.905
30001075,Enero 2026,34.289
30001075,Febrero 2026,35.177
30001075,Marzo 2026,38.159
30001075,Abril 2026,39.22
30001075,Mayo 2026,42.489
30001075,Junio 2026,33.362
30001075,Julio 2026,42.186
30001075,Agosto 2026,39.088
30001075,Septiembre 2026,33.691
30001075,Octubre 2026,38.801
30001075,Noviembre 2026,47.585
30001075,Diciembre 2026,45.948
30001075,Enero 2027,38.721
30001075,Febrero 2027,42.5
30001075,Marzo 2027,40.43
30001075,Abril 2027,41.388
30001075,Mayo 2027,47.621
30001075,Junio 2027,38.771
30001075,Julio 2027,43.555
30001075,Agosto 2027,48.366
30001075,Septiembre 2027,43.117
30001075,Octubre 2027,52.207
30001075,Noviembre 2027,46.033
30001075,Diciembre 2027,43.912
30001076,Enero 2026,8.859
30001076,Febrero 2026,9.356
30001076,Marzo 2026,7.083
30001076,Abril 2026,8.504
30001076,Mayo 2026,10.859
30001076,Junio 2026,6.923
30001076,Julio 2026,10.581
30001076,Agosto 2026,9.494
30001076,Septiembre 2026,8.417
30001076,Octubre 2026,9.311
30001076,Noviembre 2026,12.202
30001076,Diciembre 2026,11.777
30001076,Enero 2027,9.495
30001076,Febrero 2027,10.422
30001076,Marzo 2027,9.915
30001076,Abril 2027,10.149
30001076,Mayo 2027,11.678
30001076,Junio 2027,9.508
30001076,Julio 2027,10.681
30001076,Agosto 2027,11.861
30001076,Septiembre 2027,10.573
30001076,Octubre 2027,12.803
30001076,Noviembre 2027,11.289
30001076,Diciembre 2027,10.768
30001079,Enero 2026,31.793
30001079,Febrero 2026,44.727
30001079,Marzo 2026,46.265
30001079,Abril 2026,42.922
30001079,Mayo 2026,36.418
30001079,Junio 2026,24.352
30001079,Julio 2026,33.415
30001079,Agosto 2026,47.051
30001079,Septiembre 2026,39.142
30001079,Octubre 2026,40.124
30001079,Noviembre 2026,37.558
30001079,Diciembre 2026,39.198
30001079,Enero 2027,31.987
30001079,Febrero 2027,48.341
30001079,Marzo 2027,48.618
30001079,Abril 2027,44.961
30001079,Mayo 2027,35.295
30001079,Junio 2027,35.02
30001079,Julio 2027,41.112
30001079,Agosto 2027,46.233
30001079,Septiembre 2027,34.405
30001079,Octubre 2027,44.116
30001079,Noviembre 2027,34.001
30001079,Diciembre 2027,30.474
30001080,Enero 2026,30.821
30001080,Febrero 2026,53.92
30001080,Marzo 2026,56.999
30001080,Abril 2026,46.926
30001080,Mayo 2026,40.454
30001080,Junio 2026,27.969
30001080,Julio 2026,45.097
30001080,Agosto 2026,55.784
30001080,Septiembre 2026,45.522
30001080,Octubre 2026,46.614
30001080,Noviembre 2026,42.7
30001080,Diciembre 2026,44.532
30001080,Enero 2027,36.94
30001080,Febrero 2027,55.826
30001080,Marzo 2027,56.146
30001080,Abril 2027,51.922
30001080,Mayo 2027,40.761
30001080,Junio 2027,40.443
30001080,Julio 2027,47.478
30001080,Agosto 2027,53.392
30001080,Septiembre 2027,39.733
30001080,Octubre 2027,50.947
30001080,Noviembre 2027,39.266
30001080,Diciembre 2027,35.192
30001081,Enero 2026,40.32
30001081,Febrero 2026,58.246
30001081,Marzo 2026,57.67
30001081,Abril 2026,50.33
30001081,Mayo 2026,45.374
30001081,Junio 2026,28.642
30001081,Julio 2026,40.953
30001081,Agosto 2026,57.296
30001081,Septiembre 2026,49.217
30001081,Octubre 2026,50.481
30001081,Noviembre 2026,41.36
30001081,Diciembre 2026,43.392
30001081,Enero 2027,38.223
30001081,Febrero 2027,57.765
30001081,Marzo 2027,58.096
30001081,Abril 2027,53.726
30001081,Mayo 2027,42.176
30001081,Junio 2027,41.848
30001081,Julio 2027,49.127
30001081,Agosto 2027,55.247
30001081,Septiembre 2027,41.113
30001081,Octubre 2027,52.717
30001081,Noviembre 2027,40.63
30001081,Diciembre 2027,36.415
30001083,Enero 2026,12.209
30001083,Febrero 2026,17.185
30001083,Marzo 2026,17.311
30001083,Abril 2026,14.744
30001083,Mayo 2026,12.473
30001083,Junio 2026,8.11
30001083,Julio 2026,14.378
30001083,Agosto 2026,15.883
30001083,Septiembre 2026,15.169
30001083,Octubre 2026,15.473
30001083,Noviembre 2026,13.443
30001083,Diciembre 2026,14.043
30001083,Enero 2027,11.774
30001083,Febrero 2027,17.793
30001083,Marzo 2027,17.895
30001083,Abril 2027,16.549
30001083,Mayo 2027,12.991
30001083,Junio 2027,12.89
30001083,Julio 2027,15.132
30001083,Agosto 2027,17.018
30001083,Septiembre 2027,12.664
30001083,Octubre 2027,16.238
30001083,Noviembre 2027,12.515
30001083,Diciembre 2027,11.217
30001086,Enero 2026,235.546
30001086,Febrero 2026,252.569
30001086,Marzo 2026,274.308
30001086,Abril 2026,259.286
30001086,Mayo 2026,262.496
30001086,Junio 2026,213.119
30001086,Julio 2026,239.541
30001086,Agosto 2026,309.001
30001086,Septiembre 2026,242.0
30001086,Octubre 2026,270.0
30001086,Noviembre 2026,255.0
30001086,Diciembre 2026,257.0
30001086,Enero 2027,238.828
30001086,Febrero 2027,262.047
30001086,Marzo 2027,276.359
30001086,Abril 2027,248.432
30001086,Mayo 2027,255.152
30001086,Junio 2027,217.806
30001086,Julio 2027,257.778
30001086,Agosto 2027,278.226
30001086,Septiembre 2027,246.323
30001086,Octubre 2027,294.944
30001086,Noviembre 2027,258.598
30001086,Diciembre 2027,287.914
30001091,Enero 2026,34.501
30001091,Febrero 2026,30.996
30001091,Marzo 2026,31.901
30001091,Abril 2026,39.092
30001091,Mayo 2026,40.219
30001091,Junio 2026,33.542
30001091,Julio 2026,34.406
30001091,Agosto 2026,46.214
30001091,Septiembre 2026,36.802
30001091,Octubre 2026,34.87
30001091,Noviembre 2026,31.788
30001091,Diciembre 2026,29.851
30001091,Enero 2027,32.167
30001091,Febrero 2027,31.669
30001091,Marzo 2027,33.588
30001091,Abril 2027,35.157
30001091,Mayo 2027,34.609
30001091,Junio 2027,30.304
30001091,Julio 2027,32.997
30001091,Agosto 2027,41.387
30001091,Septiembre 2027,36.811
30001091,Octubre 2027,38.599
30001091,Noviembre 2027,34.475
30001091,Diciembre 2027,32.203
30001092,Enero 2026,10.367
30001092,Febrero 2026,9.187
30001092,Marzo 2026,10.021
30001092,Abril 2026,10.504
30001092,Mayo 2026,10.883
30001092,Junio 2026,9.798
30001092,Julio 2026,12.046
30001092,Agosto 2026,13.872
30001092,Septiembre 2026,10.255
30001092,Octubre 2026,9.716
30001092,Noviembre 2026,11.207
30001092,Diciembre 2026,10.598
30001092,Enero 2027,10.009
30001092,Febrero 2027,9.854
30001092,Marzo 2027,10.452
30001092,Abril 2027,10.94
30001092,Mayo 2027,10.769
30001092,Junio 2027,9.43
30001092,Julio 2027,10.268
30001092,Agosto 2027,12.879
30001092,Septiembre 2027,11.454
30001092,Octubre 2027,12.011
30001092,Noviembre 2027,10.728
30001092,Diciembre 2027,10.021
30001093,Enero 2026,24.73
30001093,Febrero 2026,22.469
30001093,Marzo 2026,28.223
30001093,Abril 2026,27.486
30001093,Mayo 2026,27.789
30001093,Junio 2026,24.186
30001093,Julio 2026,29.707
30001093,Agosto 2026,32.703
30001093,Septiembre 2026,29.345
30001093,Octubre 2026,27.805
30001093,Noviembre 2026,26.927
30001093,Diciembre 2026,25.499
30001093,Enero 2027,25.392
30001093,Febrero 2027,24.999
30001093,Marzo 2027,26.513
30001093,Abril 2027,27.752
30001093,Mayo 2027,27.319
30001093,Junio 2027,23.921
30001093,Julio 2027,26.047
30001093,Agosto 2027,32.67
30001093,Septiembre 2027,29.057
30001093,Octubre 2027,30.469
30001093,Noviembre 2027,27.214
30001093,Diciembre 2027,25.421
30001094,Enero 2026,28.479
30001094,Febrero 2026,25.844
30001094,Marzo 2026,29.295
30001094,Abril 2026,31.49
30001094,Mayo 2026,27.476
30001094,Junio 2026,26.653
30001094,Julio 2026,31.164
30001094,Agosto 2026,36.521
30001094,Septiembre 2026,34.59
30001094,Octubre 2026,32.774
30001094,Noviembre 2026,28.642
30001094,Diciembre 2026,26.951
30001094,Enero 2027,27.369
30001094,Febrero 2027,26.945
30001094,Marzo 2027,28.577
30001094,Abril 2027,29.913
30001094,Mayo 2027,29.446
30001094,Junio 2027,25.783
30001094,Julio 2027,28.075
30001094,Agosto 2027,35.214
30001094,Septiembre 2027,31.319
30001094,Octubre 2027,32.841
30001094,Noviembre 2027,29.332
30001094,Diciembre 2027,27.399
30001117,Abril 2026,0.0
30001142,Enero 2026,3.917
30001142,Febrero 2026,4.79
30001142,Marzo 2026,3.436
30001142,Abril 2026,4.038
30001142,Mayo 2026,1.954
30001142,Junio 2026,4.501
30001142,Julio 2026,6.596
30001142,Agosto 2026,5.298
30001142,Septiembre 2026,6.319
30001142,Octubre 2026,6.377
30001142,Noviembre 2026,6.428
30001142,Diciembre 2026,6.421
30001142,Enero 2027,6.239
30001142,Febrero 2027,6.794
30001142,Marzo 2027,9.539
30001142,Abril 2027,9.141
30001142,Mayo 2027,7.446
30001142,Junio 2027,9.603
30001142,Julio 2027,9.346
30001142,Agosto 2027,8.3
30001142,Septiembre 2027,7.36
30001142,Octubre 2027,6.389
30001142,Noviembre 2027,7.804
30001142,Diciembre 2027,6.142
30001143,Enero 2026,5.438
30001143,Febrero 2026,4.883
30001143,Marzo 2026,4.309
30001143,Abril 2026,5.641
30001143,Mayo 2026,2.703
30001143,Junio 2026,8.158
30001143,Julio 2026,5.864
30001143,Agosto 2026,8.571
30001143,Septiembre 2026,6.868
30001143,Octubre 2026,6.861
30001143,Noviembre 2026,8.41
30001143,Diciembre 2026,8.36
30001143,Enero 2027,7.979
30001143,Febrero 2027,8.689
30001143,Marzo 2027,12.199
30001143,Abril 2027,11.689
30001143,Mayo 2027,9.522
30001143,Junio 2027,12.281
30001143,Julio 2027,11.951
30001143,Agosto 2027,10.614
30001143,Septiembre 2027,9.412
30001143,Octubre 2027,8.17
30001143,Noviembre 2027,9.98
30001143,Diciembre 2027,7.854
30001149,Enero 2026,6.151
30001149,Febrero 2026,3.712
30001149,Marzo 2026,4.419
30001149,Abril 2026,3.334
30001149,Mayo 2026,5.175
30001149,Junio 2026,5.49
30001149,Julio 2026,6.868
30001149,Agosto 2026,5.66
30001149,Septiembre 2026,6.417
30001149,Octubre 2026,6.516
30001149,Noviembre 2026,7.116
30001149,Diciembre 2026,6.417
30001149,Enero 2027,7.922
30001149,Febrero 2027,5.227
30001149,Marzo 2027,6.003
30001149,Abril 2027,4.96
30001149,Mayo 2027,7.44
30001149,Junio 2027,6.959
30001149,Julio 2027,5.566
30001149,Agosto 2027,8.707
30001149,Septiembre 2027,5.535
30001149,Octubre 2027,6.37
30001149,Noviembre 2027,5.453
30001149,Diciembre 2027,6.857
30001150,Enero 2026,6.119
30001150,Febrero 2026,4.024
30001150,Marzo 2026,4.782
30001150,Abril 2026,4.893
30001150,Mayo 2026,5.362
30001150,Junio 2026,2.484
30001150,Julio 2026,0.121
30001150,Agosto 2026,0.06
30001151,Enero 2026,0.362
30001151,Febrero 2026,0.41
30001151,Marzo 2026,1.497
30001151,Abril 2026,0.611
30001151,Mayo 2026,0.233
30001151,Junio 2026,0.021
30001151,Julio 2026,0.006
30001151,Agosto 2026,0.001
30001152,Enero 2026,3.799
30001152,Febrero 2026,3.688
30001152,Marzo 2026,2.778
30001152,Abril 2026,2.995
30001152,Mayo 2026,5.255
30001152,Junio 2026,3.306
30001152,Julio 2026,5.176
30001152,Agosto 2026,4.448
30001152,Septiembre 2026,4.4
30001152,Octubre 2026,3.8
30001152,Noviembre 2026,4.0
30001152,Diciembre 2026,4.036
30001152,Enero 2027,4.237
30001152,Febrero 2027,3.711
30001152,Marzo 2027,4.405
30001152,Abril 2027,3.451
30001152,Mayo 2027,3.586
30001152,Junio 2027,3.472
30001152,Julio 2027,3.292
30001152,Agosto 2027,4.089
30001152,Septiembre 2027,3.729
30001152,Octubre 2027,4.145
30001152,Noviembre 2027,3.689
30001152,Diciembre 2027,4.256
30001184,Enero 2026,0.0
30001184,Febrero 2026,0.001
30001341,Enero 2026,5.101
30001341,Febrero 2026,4.015
30001341,Marzo 2026,4.319
30001341,Abril 2026,5.471
30001341,Mayo 2026,3.831
30001341,Junio 2026,4.611
30001341,Julio 2026,5.764
30001341,Agosto 2026,4.957
30001341,Septiembre 2026,6.947
30001341,Octubre 2026,3.219
30001341,Noviembre 2026,3.685
30001341,Diciembre 2026,4.606
30001341,Enero 2027,3.783
30001341,Febrero 2027,4.398
30001341,Marzo 2027,4.298
30001341,Abril 2027,5.177
30001341,Mayo 2027,5.442
30001341,Junio 2027,4.721
30001341,Julio 2027,4.49
30001341,Agosto 2027,5.855
30001341,Septiembre 2027,7.809
30001341,Octubre 2027,2.804
30001341,Noviembre 2027,2.196
30001341,Diciembre 2027,2.439
30001342,Enero 2026,2.994
30001342,Febrero 2026,2.529
30001342,Marzo 2026,2.461
30001342,Abril 2026,4.031
30001342,Mayo 2026,5.835
30001342,Junio 2026,3.035
30001342,Julio 2026,3.801
30001342,Agosto 2026,3.768
30001342,Septiembre 2026,4.363
30001342,Octubre 2026,5.024
30001342,Noviembre 2026,4.589
30001342,Diciembre 2026,4.272
30001342,Enero 2027,3.44
30001342,Febrero 2027,3.892
30001342,Marzo 2027,4.203
30001342,Abril 2027,4.007
30001342,Mayo 2027,4.021
30001342,Junio 2027,4.221
30001342,Julio 2027,4.549
30001342,Agosto 2027,3.853
30001342,Septiembre 2027,3.476
30001342,Octubre 2027,4.544
30001342,Noviembre 2027,3.938
30001342,Diciembre 2027,3.776
30001362,Enero 2026,14.68
30001362,Febrero 2026,12.989
30001362,Marzo 2026,24.725
30001362,Abril 2026,28.8
30001362,Mayo 2026,25.245
30001362,Junio 2026,34.598
30001362,Julio 2026,29.371
30001362,Agosto 2026,43.078
30001362,Septiembre 2026,31.0
30001362,Octubre 2026,27.224
30001362,Noviembre 2026,24.0
30001362,Diciembre 2026,25.0
30001362,Enero 2027,23.64
30001362,Febrero 2027,21.363
30001362,Marzo 2027,30.12
30001362,Abril 2027,27.525
30001362,Mayo 2027,30.061
30001362,Junio 2027,29.944
30001362,Julio 2027,27.353
30001362,Agosto 2027,26.85
30001362,Septiembre 2027,26.522
30001362,Octubre 2027,28.288
30001362,Noviembre 2027,25.909
30001362,Diciembre 2027,28.73
30001363,Enero 2026,3.586
30001363,Febrero 2026,2.104
30001363,Marzo 2026,1.82
30001363,Abril 2026,1.795
30001363,Mayo 2026,1.154
30001363,Junio 2026,2.524
30001363,Julio 2026,2.668
30001363,Agosto 2026,2.67
30001363,Septiembre 2026,2.609
30001363,Octubre 2026,2.653
30001363,Noviembre 2026,2.909
30001363,Diciembre 2026,2.909
30001363,Enero 2027,3.238
30001363,Febrero 2027,2.932
30001363,Marzo 2027,3.086
30001363,Abril 2027,2.345
30001363,Mayo 2027,2.062
30001363,Junio 2027,2.682
30001363,Julio 2027,2.586
30001363,Agosto 2027,2.353
30001363,Septiembre 2027,2.57
30001363,Octubre 2027,2.847
30001363,Noviembre 2027,3.059
30001363,Diciembre 2027,2.803
30001364,Enero 2026,59.447
30001364,Febrero 2026,72.981
30001364,Marzo 2026,116.991
30001364,Abril 2026,83.609
30001364,Mayo 2026,82.188
30001364,Junio 2026,89.015
30001364,Julio 2026,111.311
30001364,Agosto 2026,71.514
30001364,Septiembre 2026,90.202
30001364,Octubre 2026,90.202
30001364,Noviembre 2026,80.0
30001364,Diciembre 2026,80.0
30001364,Enero 2027,85.0
30001364,Febrero 2027,85.0
30001364,Marzo 2027,90.0
30001364,Abril 2027,83.0
30001364,Mayo 2027,89.0
30001364,Junio 2027,79.761
30001364,Julio 2027,85.0
30001364,Agosto 2027,88.0
30001364,Septiembre 2027,84.488
30001364,Octubre 2027,71.344
30001364,Noviembre 2027,83.788
30001364,Diciembre 2027,82.396
30001365,Enero 2026,51.606
30001365,Febrero 2026,37.089
30001365,Marzo 2026,51.542
30001365,Abril 2026,43.851
30001365,Mayo 2026,19.386
30001365,Junio 2026,31.262
30001365,Julio 2026,28.462
30001365,Agosto 2026,34.51
30001365,Septiembre 2026,35.5
30001365,Octubre 2026,52.315
30001365,Noviembre 2026,56.0
30001365,Diciembre 2026,46.0
30001365,Enero 2027,53.379
30001365,Febrero 2027,48.338
30001365,Marzo 2027,50.876
30001365,Abril 2027,38.668
30001365,Mayo 2027,33.995
30001365,Junio 2027,44.212
30001365,Julio 2027,42.639
30001365,Agosto 2027,38.795
30001365,Septiembre 2027,42.378
30001365,Octubre 2027,46.939
30001365,Noviembre 2027,50.426
30001365,Diciembre 2027,46.214
30001376,Enero 2026,12.428
30001376,Febrero 2026,13.627
30001376,Marzo 2026,13.529
30001376,Abril 2026,19.709
30001376,Mayo 2026,13.894
30001376,Junio 2026,0.14
30001376,Julio 2026,12.973
30001376,Agosto 2026,19.842
30001376,Septiembre 2026,12.324
30001376,Octubre 2026,15.54
30001376,Noviembre 2026,17.0
30001376,Diciembre 2026,14.028
30001376,Enero 2027,11.595
30001376,Febrero 2027,11.744
30001376,Marzo 2027,14.283
30001376,Abril 2027,14.225
30001376,Mayo 2027,13.694
30001376,Junio 2027,14.149
30001376,Julio 2027,16.457
30001376,Agosto 2027,15.548
30001376,Septiembre 2027,15.285
30001376,Octubre 2027,19.515
30001376,Noviembre 2027,18.63
30001376,Diciembre 2027,17.828
30001388,Enero 2027,0.347
30001388,Febrero 2027,0.281
30001388,Marzo 2027,0.281
30001388,Abril 2027,0.296
30001388,Mayo 2027,0.314
30001388,Junio 2027,0.292
30001388,Julio 2027,0.309
30001388,Agosto 2027,0.343
30001388,Septiembre 2027,0.331
30001388,Octubre 2027,0.306
30001388,Noviembre 2027,0.302
30001388,Diciembre 2027,0.454
30001400,Enero 2026,46.015
30001400,Febrero 2026,34.678
30001400,Marzo 2026,55.201
30001400,Abril 2026,44.029
30001400,Mayo 2026,41.059
30001400,Junio 2026,57.349
30001400,Julio 2026,56.31
30001400,Agosto 2026,77.927
30001400,Septiembre 2026,63.839
30001400,Octubre 2026,59.033
30001400,Noviembre 2026,66.195
30001400,Diciembre 2026,64.208
30001400,Enero 2027,47.98
30001400,Febrero 2027,47.618
30001400,Marzo 2027,52.868
30001400,Abril 2027,60.644
30001400,Mayo 2027,62.557
30001400,Junio 2027,57.004
30001400,Julio 2027,61.857
30001400,Agosto 2027,60.929
30001400,Septiembre 2027,57.17
30001400,Octubre 2027,56.971
30001400,Noviembre 2027,61.222
30001400,Diciembre 2027,67.619
30001401,Enero 2026,73.398
30001401,Febrero 2026,55.28
30001401,Marzo 2026,64.975
30001401,Abril 2026,66.258
30001401,Mayo 2026,45.617
30001401,Junio 2026,36.066
30001401,Julio 2026,41.312
30001401,Agosto 2026,43.263
30001401,Septiembre 2026,48.314
30001401,Octubre 2026,51.58
30001401,Noviembre 2026,70.372
30001401,Diciembre 2026,69.156
30001401,Enero 2027,52.724
30001401,Febrero 2027,55.738
30001401,Marzo 2027,55.495
30001401,Abril 2027,64.002
30001401,Mayo 2027,64.914
30001401,Junio 2027,53.538
30001401,Julio 2027,50.575
30001401,Agosto 2027,57.222
30001401,Septiembre 2027,58.064
30001401,Octubre 2027,60.131
30001401,Noviembre 2027,51.157
30001401,Diciembre 2027,54.795
30001402,Enero 2026,19.799
30001402,Febrero 2026,16.595
30001402,Marzo 2026,24.776
30001402,Abril 2026,26.263
30001402,Mayo 2026,33.696
30001402,Junio 2026,23.791
30001402,Julio 2026,20.558
30001402,Agosto 2026,20.902
30001402,Septiembre 2026,19.692
30001402,Octubre 2026,25.901
30001402,Noviembre 2026,25.262
30001402,Diciembre 2026,24.808
30001402,Enero 2027,20.0
30001402,Febrero 2027,20.0
30001402,Marzo 2027,20.0
30001402,Abril 2027,10.0
30001402,Mayo 2027,10.0
30001402,Junio 2027,10.0
30001402,Julio 2027,10.957
30001402,Agosto 2027,9.0
30001402,Septiembre 2027,9.0
30001402,Octubre 2027,9.0
30001402,Noviembre 2027,7.0
30001402,Diciembre 2027,7.0
30001403,Enero 2026,10.366
30001403,Febrero 2026,10.642
30001403,Marzo 2026,9.508
30001403,Abril 2026,10.726
30001403,Mayo 2026,11.99
30001403,Junio 2026,12.11
30001403,Julio 2026,10.853
30001403,Agosto 2026,16.571
30001403,Septiembre 2026,13.837
30001403,Octubre 2026,13.459
30001403,Noviembre 2026,10.806
30001403,Diciembre 2026,10.806
30001403,Enero 2027,10.579
30001403,Febrero 2027,11.184
30001403,Marzo 2027,11.135
30001403,Abril 2027,12.842
30001403,Mayo 2027,13.025
30001403,Junio 2027,10.742
30001403,Julio 2027,10.148
30001403,Agosto 2027,11.482
30001403,Septiembre 2027,11.651
30001403,Octubre 2027,12.065
30001403,Noviembre 2027,10.265
30001403,Diciembre 2027,10.995
30001404,Enero 2026,35.555
30001404,Febrero 2026,35.0
30001404,Marzo 2026,49.474
30001404,Abril 2026,40.58
30001404,Mayo 2026,14.62
30001404,Junio 2026,38.733
30001404,Julio 2026,32.032
30001404,Agosto 2026,43.501
30001404,Septiembre 2026,31.465
30001404,Octubre 2026,35.666
30001404,Noviembre 2026,34.835
30001404,Diciembre 2026,32.446
30001404,Enero 2027,33.076
30001404,Febrero 2027,36.385
30001404,Marzo 2027,43.537
30001404,Abril 2027,38.817
30001404,Mayo 2027,37.835
30001404,Junio 2027,35.021
30001404,Julio 2027,36.546
30001404,Agosto 2027,32.78
30001404,Septiembre 2027,31.793
30001404,Octubre 2027,37.21
30001404,Noviembre 2027,32.407
30001404,Diciembre 2027,32.927
30001405,Enero 2026,15.284
30001405,Febrero 2026,17.803
30001405,Marzo 2026,16.854
30001405,Abril 2026,23.779
30001405,Mayo 2026,19.5
30001405,Junio 2026,13.865
30001405,Julio 2026,23.731
30001405,Agosto 2026,19.541
30001405,Septiembre 2026,15.813
30001405,Octubre 2026,17.671
30001405,Noviembre 2026,14.221
30001405,Diciembre 2026,13.246
30001405,Enero 2027,16.619
30001405,Febrero 2027,18.282
30001405,Marzo 2027,21.875
30001405,Abril 2027,19.504
30001405,Mayo 2027,19.01
30001405,Junio 2027,17.596
30001405,Julio 2027,18.362
30001405,Agosto 2027,16.47
30001405,Septiembre 2027,15.974
30001405,Octubre 2027,18.696
30001405,Noviembre 2027,16.283
30001405,Diciembre 2027,16.544
30001407,Enero 2026,6.899
30001407,Febrero 2026,6.739
30001407,Marzo 2026,7.659
30001407,Abril 2026,8.605
30001407,Mayo 2026,8.77
30001407,Junio 2026,5.364
30001407,Julio 2026,8.911
30001407,Agosto 2026,8.242
30001407,Septiembre 2026,6.022
30001407,Octubre 2026,7.546
30001407,Noviembre 2026,6.58
30001407,Diciembre 2026,7.723
30001407,Enero 2027,6.94
30001407,Febrero 2027,7.634
30001407,Marzo 2027,9.135
30001407,Abril 2027,8.145
30001407,Mayo 2027,7.939
30001407,Junio 2027,7.348
30001407,Julio 2027,7.668
30001407,Agosto 2027,6.878
30001407,Septiembre 2027,6.671
30001407,Octubre 2027,7.807
30001407,Noviembre 2027,6.8
30001407,Diciembre 2027,6.909
30001408,Enero 2026,0.068
30001408,Febrero 2026,0.119
30001409,Enero 2026,52.48
30001409,Febrero 2026,54.797
30001409,Marzo 2026,66.484
30001409,Abril 2026,72.564
30001409,Mayo 2026,78.736
30001409,Junio 2026,54.124
30001409,Julio 2026,99.609
30001409,Agosto 2026,88.089
30001409,Septiembre 2026,60.753
30001409,Octubre 2026,63.253
30001409,Noviembre 2026,59.158
30001409,Diciembre 2026,64.453
30001409,Enero 2027,48.45
30001409,Febrero 2027,49.864
30001409,Marzo 2027,62.718
30001409,Abril 2027,59.886
30001409,Mayo 2027,67.315
30001409,Junio 2027,56.508
30001409,Julio 2027,67.061
30001409,Agosto 2027,68.024
30001409,Septiembre 2027,54.405
30001409,Octubre 2027,61.618
30001409,Noviembre 2027,57.345
30001409,Diciembre 2027,62.078
30001410,Enero 2026,17.932
30001410,Febrero 2026,18.743
30001410,Marzo 2026,23.242
30001410,Abril 2026,22.149
30001410,Mayo 2026,25.426
30001410,Junio 2026,25.318
30001410,Julio 2026,30.377
30001410,Agosto 2026,32.161
30001410,Septiembre 2026,24.9
30001410,Octubre 2026,25.37
30001410,Noviembre 2026,25.3
30001410,Diciembre 2026,22.5
30001410,Enero 2027,17.562
30001410,Febrero 2027,18.074
30001410,Marzo 2027,22.734
30001410,Abril 2027,21.707
30001410,Mayo 2027,24.4
30001410,Junio 2027,20.483
30001410,Julio 2027,24.308
30001410,Agosto 2027,24.657
30001410,Septiembre 2027,19.72
30001410,Octubre 2027,22.335
30001410,Noviembre 2027,20.786
30001410,Diciembre 2027,22.501
30001411,Enero 2026,80.742
30001411,Febrero 2026,83.793
30001411,Marzo 2026,108.011
30001411,Abril 2026,101.45
30001411,Mayo 2026,62.581
30001411,Junio 2026,76.617
30001411,Julio 2026,23.037
30001411,Agosto 2026,25.637
30001412,Enero 2026,26.463
30001412,Febrero 2026,43.331
30001412,Marzo 2026,44.855
30001412,Abril 2026,48.581
30001412,Mayo 2026,51.412
30001412,Junio 2026,42.909
30001412,Julio 2026,3.292
30001412,Agosto 2026,0.509
30001414,Enero 2026,15.515
30001414,Febrero 2026,11.565
30001414,Marzo 2026,26.176
30001414,Abril 2026,16.345
30001414,Mayo 2026,14.096
30001414,Junio 2026,0.937
30001414,Julio 2026,0.041
30001414,Agosto 2026,0.018
30001415,Enero 2026,7.786
30001415,Febrero 2026,6.123
30001415,Marzo 2026,12.781
30001415,Abril 2026,10.437
30001415,Mayo 2026,8.292
30001415,Junio 2026,9.05
30001415,Julio 2026,0.325
30001415,Agosto 2026,0.018
30001423,Enero 2026,20.575
30001423,Febrero 2026,29.693
30001423,Marzo 2026,25.262
30001423,Abril 2026,30.706
30001423,Mayo 2026,27.984
30001423,Junio 2026,26.656
30001423,Julio 2026,30.317
30001423,Agosto 2026,35.037
30001423,Septiembre 2026,25.558
30001423,Octubre 2026,31.664
30001423,Noviembre 2026,30.37
