SKU,Nombre Producto,Marca,SubCat DMD,Categoria Producto,CADENA,Semana,Mes,Venta Sell IN,FCST,Solicitado,Venta Real,Quebrados,Bloqueados,Venta Sell OUT
30000203,NEC W SELECCION FRAM 6X1.75LT,WATT'S,"NECTAR SELECCIÓN 1,75",JUGOS Y NECTARES,Canal Tradicional,202501,202501,0.224,0.2028256289503037,0.042,0.042,0.0,0.0,0.082939
30000204,NEC W SELECC MGO/MCYA 6X1.75LT,WATT'S,"NECTAR SELECCIÓN 1,75",JUGOS Y NECTARES,Canal Tradicional,202501,202501,0.19775,0.1123435369934317,0.0315,0.0315,0.0,0.0,0.155884
30000205,"JUGO FRESCO NARANJA 6X1,75LT",WATT'S,"JUGOS FRESCOS 1,75",JUGOS Y NECTARES,Canal Tradicional,202501,202501,0.41125,0.6,0.084,0.063,0.021,0.0,0.282788
30000210,"JUGO EXPRIMIDO WATTS NJA 6X1,7LT",WATT'S,JUGOS EXPRIMIDOS,JUGOS Y NECTARES,Canal Tradicional,202501,202501,0.528992,0.6794081381011096,0.14326,0.03306000000000001,0.1102,0.0,0.153868
30000211,"NECTAR W SELECC PIÑA/COCO 6X1,75LT",WATT'S,"NECTAR SELECCIÓN 1,75",JUGOS Y NECTARES,Canal Tradicional,202501,202501,0.098,0.05951171148841246,0.0,0.0,0.0,0.0,0.08194
30000226,"JUGO UVA Y FRUTOS ROJOS 6X1,75LT",WATT'S,JUGOS EXPRIMIDOS,JUGOS Y NECTARES,Canal Tradicional,202501,202501,0.0945,0.04660912453760788,0.0,0.0,0.0,0.0,0.071947
30000238,JUGO FRESCO NARANJA 6X1LT,WATT'S,JUGOS FRESCOS,JUGOS Y NECTARES,Canal Tradicional,202501,202501,0.197,0.4954336772473713,0.06,0.036,0.024,0.0,0.186
30000239,JUGO FRESCO PINA 6X1LT,WATT'S,JUGOS FRESCOS,JUGOS Y NECTARES,Canal Tradicional,202501,202501,0.061,0.2,0.006,0.0,0.006,0.0,0.066
30000250,JUGO FRESCO ARÁNDANO 6X1LT,WATT'S,JUGOS EXPRIMIDOS,JUGOS Y NECTARES,Canal Tradicional,202501,202501,0.116,0.0739827373612824,0.018,0.018,0.0,0.0,0.066
30000251,NEC W SELECCION GUAYABA 6X1LT,WATT'S,NECTAR SELECCIÓN,JUGOS Y NECTARES,Canal Tradicional,202501,202501,0.056,0.1873838145990829,0.006,0.006,0.0,0.0,0.066
30000252,NEC W SELECCION FRAMBUESA 6X1LT,WATT'S,NECTAR SELECCIÓN,JUGOS Y NECTARES,Canal Tradicional,202501,202501,0.22,0.5149584830834055,0.126,0.024,0.102,0.0,0.108
30000253,NEC W SELECCION MGO/MCYA 6X1LT,WATT'S,NECTAR SELECCIÓN,JUGOS Y NECTARES,Canal Tradicional,202501,202501,0.182,0.2470690296195316,0.078,0.078,0.0,0.0,0.096
30000261,"FRUGO FRUTILLA 6X1,75LT",FRUGO,BEBIDA FANTASÍA,FRUGO,Canal Tradicional,202501,202501,0.273,0.2731481481481481,0.0315,0.0,0.0315,0.0,0.127906
30000262,"FRUGO PIÑA 6X1,75LT",FRUGO,BEBIDA FANTASÍA,FRUGO,Canal Tradicional,202501,202501,0.35,0.2572751322751322,0.021,0.021,0.0,0.0,0.196856
30000264,"FRUGO NARANJA 6X1,75LT",FRUGO,BEBIDA FANTASÍA,FRUGO,Canal Tradicional,202501,202501,0.315,0.3783068783068784,0.021,0.021,0.0,0.0,0.260805
30000265,"FRUGO BERRIES 6X1,75LT",FRUGO,BEBIDA FANTASÍA,FRUGO,Canal Tradicional,202501,202501,0.2275,0.2,0.0315,0.0315,0.0,0.0,0.186862
30000266,"FRUGO MARACUYA 6X1,75LT",FRUGO,BEBIDA FANTASÍA,FRUGO,Canal Tradicional,202501,202501,0.21175,0.2460317460317461,0.021,0.021,0.0,0.0,0.177869
30001437,NEC W SELECCION PAPAYA 6X1.75LT,WATT'S,"NECTAR SELECCIÓN 1,75",JUGOS Y NECTARES,Canal Tradicional,202501,202501,0.09625,0.07590779526583223,0.0,0.0,0.0,0.0,0.050963
30001939,"JUGO FRESCO WATTS NJA MIX 6X1,6LT",WATT'S,"JUGOS FRESCOS 1,75",JUGOS Y NECTARES,Canal Tradicional,202501,202501,0.1184,0.0,0.0,0.0,0.0,0.0,0.0
30000203,NEC W SELECCION FRAM 6X1.75LT,WATT'S,"NECTAR SELECCIÓN 1,75",JUGOS Y NECTARES,Cencosud,202501,202501,2.373,3.472811011623429,2.52,1.3125,1.176,0.0315,3.535
30000204,NEC W SELECC MGO/MCYA 6X1.75LT,WATT'S,"NECTAR SELECCIÓN 1,75",JUGOS Y NECTARES,Cencosud,202501,202501,2.73,2.948934271419365,2.121,1.9635,0.105,0.0525,2.955716
30000205,"JUGO FRESCO NARANJA 6X1,75LT",WATT'S,"JUGOS FRESCOS 1,75",JUGOS Y NECTARES,Cencosud,202501,202501,12.6735,15.0,8.799,8.4315,0.0,0.3675,12.0715
30000210,"JUGO EXPRIMIDO WATTS NJA 6X1,7LT",WATT'S,JUGOS EXPRIMIDOS,JUGOS Y NECTARES,Cencosud,202501,202501,4.47412,4.0,4.066380000000001,3.55946,0.3857,0.12122,4.134386000000001
30000211,"NECTAR W SELECC PIÑA/COCO 6X1,75LT",WATT'S,"NECTAR SELECCIÓN 1,75",JUGOS Y NECTARES,Cencosud,202501,202501,1.6275,1.611722009623473,1.9845,0.9345,1.0185,0.0315,1.582
30000226,"JUGO UVA Y FRUTOS ROJOS 6X1,75LT",WATT'S,JUGOS EXPRIMIDOS,JUGOS Y NECTARES,Cencosud,202501,202501,0.48475,1.1,2.058,0.4935,1.5435,0.021,0.9484830000000001
30000238,JUGO FRESCO NARANJA 6X1LT,WATT'S,JUGOS FRESCOS,JUGOS Y NECTARES,Cencosud,202501,202501,2.076,2.323076923076923,1.968,1.884,0.048,0.036,1.984
30000239,JUGO FRESCO PINA 6X1LT,WATT'S,JUGOS FRESCOS,JUGOS Y NECTARES,Cencosud,202501,202501,0.03,0.7,0.048,0.0,0.036,0.012,0.408
30000240,JUGO FRESCO NARANJA LIGHT 6X1LT,WATT'S,JUGOS FRESCOS,JUGOS Y NECTARES,Cencosud,202501,202501,0.0,0.0,0.276,0.0,0.276,0.0,0.0
30000250,JUGO FRESCO ARÁNDANO 6X1LT,WATT'S,JUGOS EXPRIMIDOS,JUGOS Y NECTARES,Cencosud,202501,202501,0.234,0.7,0.834,0.132,0.666,0.036,0.7170000000000001
30000251,NEC W SELECCION GUAYABA 6X1LT,WATT'S,NECTAR SELECCIÓN,JUGOS Y NECTARES,Cencosud,202501,202501,0.462,0.3484370761135154,0.306,0.282,0.024,0.0,0.47999
30000252,NEC W SELECCION FRAMBUESA 6X1LT,WATT'S,NECTAR SELECCIÓN,JUGOS Y NECTARES,Cencosud,202501,202501,0.45,1.762415949500833,1.554,0.432,1.092,0.03,1.032
30000253,NEC W SELECCION MGO/MCYA 6X1LT,WATT'S,NECTAR SELECCIÓN,JUGOS Y NECTARES,Cencosud,202501,202501,0.666,1.118888583035088,0.534,0.516,0.018,0.0,0.746
30000262,"FRUGO PIÑA 6X1,75LT",FRUGO,BEBIDA FANTASÍA,FRUGO,Cencosud,202501,202501,0.084,0.0,0.0735,0.0735,0.0,0.0,0.03325
30000264,"FRUGO NARANJA 6X1,75LT",FRUGO,BEBIDA FANTASÍA,FRUGO,Cencosud,202501,202501,0.9135,0.7122409326424871,0.6930000000000001,0.6930000000000001,0.0,0.0,1.071
30000266,"FRUGO MARACUYA 6X1,75LT",FRUGO,BEBIDA FANTASÍA,FRUGO,Cencosud,202501,202501,0.9765000000000001,0.6877590673575129,0.8925000000000001,0.8295,0.063,0.0,1.28275
30001437,NEC W SELECCION PAPAYA 6X1.75LT,WATT'S,"NECTAR SELECCIÓN 1,75",JUGOS Y NECTARES,Cencosud,202501,202501,1.1445,1.736791098684295,1.5645,0.6405,0.882,0.042,1.8375
30001939,"JUGO FRESCO WATTS NJA MIX 6X1,6LT",WATT'S,"JUGOS FRESCOS 1,75",JUGOS Y NECTARES,Cencosud,202501,202501,0.4704,9.0,11.6064,0.24,10.5888,0.7776000000000001,3.0016
30000205,"JUGO FRESCO NARANJA 6X1,75LT",WATT'S,"JUGOS FRESCOS 1,75",JUGOS Y NECTARES,Industrial Y Food Service,202501,202501,0.0105,0.0,0.0,0.0,0.0,0.0,0.0
30000203,NEC W SELECCION FRAM 6X1.75LT,WATT'S,"NECTAR SELECCIÓN 1,75",JUGOS Y NECTARES,Supermercados Region,202501,202501,0.1575,0.0,0.1155,0.1155,0.0,0.0,0.1349
30000204,NEC W SELECC MGO/MCYA 6X1.75LT,WATT'S,"NECTAR SELECCIÓN 1,75",JUGOS Y NECTARES,Supermercados Region,202501,202501,0.084,0.0,0.0945,0.0525,0.042,0.0,0.08293800000000001
30000205,"JUGO FRESCO NARANJA 6X1,75LT",WATT'S,"JUGOS FRESCOS 1,75",JUGOS Y NECTARES,Supermercados Region,202501,202501,0.252,0.0,0.1575,0.1575,0.0,0.0,0.282787
30000210,"JUGO EXPRIMIDO WATTS NJA 6X1,7LT",WATT'S,JUGOS EXPRIMIDOS,JUGOS Y NECTARES,Supermercados Region,202501,202501,0.12122,0.0,0.14326,0.09917999999999999,0.04408,0.0,0.076935
30000211,"NECTAR W SELECC PIÑA/COCO 6X1,75LT",WATT'S,"NECTAR SELECCIÓN 1,75",JUGOS Y NECTARES,Supermercados Region,202501,202501,0.084,0.0,0.042,0.042,0.0,0.0,0.030977
30000226,"JUGO UVA Y FRUTOS ROJOS 6X1,75LT",WATT'S,JUGOS EXPRIMIDOS,JUGOS Y NECTARES,Supermercados Region,202501,202501,0.0,0.0,0.0105,0.0,0.0105,0.0,0.009993
30000238,JUGO FRESCO NARANJA 6X1LT,WATT'S,JUGOS FRESCOS,JUGOS Y NECTARES,Supermercados Region,202501,202501,0.15,0.0,0.114,0.114,0.0,0.0,0.108
30000239,JUGO FRESCO PINA 6X1LT,WATT'S,JUGOS FRESCOS,JUGOS Y NECTARES,Supermercados Region,202501,202501,0.054,0.0,0.048,0.048,0.0,0.0,0.06
30000240,JUGO FRESCO NARANJA LIGHT 6X1LT,WATT'S,JUGOS FRESCOS,JUGOS Y NECTARES,Supermercados Region,202501,202501,0.0,0.0,0.03,0.0,0.03,0.0,0.0
30000250,JUGO FRESCO ARÁNDANO 6X1LT,WATT'S,JUGOS EXPRIMIDOS,JUGOS Y NECTARES,Supermercados Region,202501,202501,0.042,0.0,0.036,0.036,0.0,0.0,0.03
30000251,NEC W SELECCION GUAYABA 6X1LT,WATT'S,NECTAR SELECCIÓN,JUGOS Y NECTARES,Supermercados Region,202501,202501,0.03,0.0,0.024,0.024,0.0,0.0,0.042
30000252,NEC W SELECCION FRAMBUESA 6X1LT,WATT'S,NECTAR SELECCIÓN,JUGOS Y NECTARES,Supermercados Region,202501,202501,0.048,0.0,0.036,0.036,0.0,0.0,0.084
30000253,NEC W SELECCION MGO/MCYA 6X1LT,WATT'S,NECTAR SELECCIÓN,JUGOS Y NECTARES,Supermercados Region,202501,202501,0.03,0.0,0.018,0.018,0.0,0.0,0.066
30000261,"FRUGO FRUTILLA 6X1,75LT",FRUGO,BEBIDA FANTASÍA,FRUGO,Supermercados Region,202501,202501,0.0945,0.0,0.1155,0.063,0.0525,0.0,0.060956
30000262,"FRUGO PIÑA 6X1,75LT",FRUGO,BEBIDA FANTASÍA,FRUGO,Supermercados Region,202501,202501,0.1365,0.0,0.084,0.084,0.0,0.0,0.123909
30000264,"FRUGO NARANJA 6X1,75LT",FRUGO,BEBIDA FANTASÍA,FRUGO,Supermercados Region,202501,202501,0.16275,0.0,0.1155,0.1155,0.0,0.0,0.103924
30000265,"FRUGO BERRIES 6X1,75LT",FRUGO,BEBIDA FANTASÍA,FRUGO,Supermercados Region,202501,202501,0.028,0.0,0.084,0.0,0.084,0.0,0.06295300000000001
30000266,"FRUGO MARACUYA 6X1,75LT",FRUGO,BEBIDA FANTASÍA,FRUGO,Supermercados Region,202501,202501,0.112,0.0,0.084,0.0735,0.0105,0.0,0.04097
30001437,NEC W SELECCION PAPAYA 6X1.75LT,WATT'S,"NECTAR SELECCIÓN 1,75",JUGOS Y NECTARES,Supermercados Region,202501,202501,0.0525,0.0,0.042,0.042,0.0,0.0,0.009993
30000203,NEC W SELECCION FRAM 6X1.75LT,WATT'S,"NECTAR SELECCIÓN 1,75",JUGOS Y NECTARES,Tottus,202501,202501,0.126,0.5570447164626531,0.147,0.042,0.105,0.0,0.4025000000000001
30000204,NEC W SELECC MGO/MCYA 6X1.75LT,WATT'S,"NECTAR SELECCIÓN 1,75",JUGOS Y NECTARES,Tottus,202501,202501,0.231,0.5701161628778414,0.189,0.189,0.0,0.0,0.392
30000205,"JUGO FRESCO NARANJA 6X1,75LT",WATT'S,"JUGOS FRESCOS 1,75",JUGOS Y NECTARES,Tottus,202501,202501,0.5775,1.5,0.5775,0.5775,0.0,0.0,0.41475
30000210,"JUGO EXPRIMIDO WATTS NJA 6X1,7LT",WATT'S,JUGOS EXPRIMIDOS,JUGOS Y NECTARES,Tottus,202501,202501,0.14326,0.4608645767884949,0.09918,0.09918,0.0,0.0,0.303071
30000226,"JUGO UVA Y FRUTOS ROJOS 6X1,75LT",WATT'S,JUGOS EXPRIMIDOS,JUGOS Y NECTARES,Tottus,202501,202501,0.0,0.1877463239220107,0.189,0.0,0.189,0.0,0.168
30000238,JUGO FRESCO NARANJA 6X1LT,WATT'S,JUGOS FRESCOS,JUGOS Y NECTARES,Tottus,202501,202501,0.162,0.6,0.162,0.162,0.0,0.0,0.245
30000250,JUGO FRESCO ARÁNDANO 6X1LT,WATT'S,JUGOS EXPRIMIDOS,JUGOS Y NECTARES,Tottus,202501,202501,0.0,0.1513890992894945,0.096,0.0,0.096,0.0,0.089
30000251,NEC W SELECCION GUAYABA 6X1LT,WATT'S,NECTAR SELECCIÓN,JUGOS Y NECTARES,Tottus,202501,202501,0.21,0.3079690232325755,0.174,0.168,0.006,0.0,0.189
30000252,NEC W SELECCION FRAMBUESA 6X1LT,WATT'S,NECTAR SELECCIÓN,JUGOS Y NECTARES,Tottus,202501,202501,0.0,0.3102672995253558,0.18,0.0,0.18,0.0,0.204
30000253,NEC W SELECCION MGO/MCYA 6X1LT,WATT'S,NECTAR SELECCIÓN,JUGOS Y NECTARES,Tottus,202501,202501,0.114,0.2901573819635273,0.096,0.09,0.006,0.0,0.182
30000261,"FRUGO FRUTILLA 6X1,75LT",FRUGO,BEBIDA FANTASÍA,FRUGO,Tottus,202501,202501,0.0315,0.1,0.0315,0.0315,0.0,0.0,0.06125
30000264,"FRUGO NARANJA 6X1,75LT",FRUGO,BEBIDA FANTASÍA,FRUGO,Tottus,202501,202501,0.4725,0.4641109298531812,0.378,0.378,0.0,0.0,0.5547500000000001
30000265,"FRUGO BERRIES 6X1,75LT",FRUGO,BEBIDA FANTASÍA,FRUGO,Tottus,202501,202501,0.084,0.4290375203915171,0.441,0.084,0.357,0.0,0.427
30000266,"FRUGO MARACUYA 6X1,75LT",FRUGO,BEBIDA FANTASÍA,FRUGO,Tottus,202501,202501,0.6405000000000001,0.6068515497553016,0.504,0.504,0.0,0.0,0.6615
30001437,NEC W SELECCION PAPAYA 6X1.75LT,WATT'S,"NECTAR SELECCIÓN 1,75",JUGOS Y NECTARES,Tottus,202501,202501,0.0315,0.2644454159380466,0.084,0.021,0.063,0.0,0.15225
30001939,"JUGO FRESCO WATTS NJA MIX 6X1,6LT",WATT'S,"JUGOS FRESCOS 1,75",JUGOS Y NECTARES,Tottus,202501,202501,0.0,0.0,0.0096,0.0,0.0096,0.0,0.2624
30000203,NEC W SELECCION FRAM 6X1.75LT,WATT'S,"NECTAR SELECCIÓN 1,75",JUGOS Y NECTARES,Unimarc,202501,202501,0.819,1.218557139816982,0.8925000000000001,0.1575,0.735,0.0,1.9985
30000204,NEC W SELECC MGO/MCYA 6X1.75LT,WATT'S,"NECTAR SELECCIÓN 1,75",JUGOS Y NECTARES,Unimarc,202501,202501,0.0525,0.05809746754628648,0.042,0.042,0.0,0.0,0.13125
30000205,"JUGO FRESCO NARANJA 6X1,75LT",WATT'S,"JUGOS FRESCOS 1,75",JUGOS Y NECTARES,Unimarc,202501,202501,3.171,5.5,1.365,1.365,0.0,0.0,2.29775
30000210,"JUGO EXPRIMIDO WATTS NJA 6X1,7LT",WATT'S,JUGOS EXPRIMIDOS,JUGOS Y NECTARES,Unimarc,202501,202501,0.40774,0.6865941586734158,0.39672,0.2755,0.12122,0.0,0.5032730000000001
30000226,"JUGO UVA Y FRUTOS ROJOS 6X1,75LT",WATT'S,JUGOS EXPRIMIDOS,JUGOS Y NECTARES,Unimarc,202501,202501,0.0,0.4,0.336,0.0,0.336,0.0,0.2275
30000238,JUGO FRESCO NARANJA 6X1LT,WATT'S,JUGOS FRESCOS,JUGOS Y NECTARES,Unimarc,202501,202501,1.26,2.2,0.9,0.9,0.0,0.0,1.183
30000240,JUGO FRESCO NARANJA LIGHT 6X1LT,WATT'S,JUGOS FRESCOS,JUGOS Y NECTARES,Unimarc,202501,202501,0.0,0.0,0.5760000000000001,0.0,0.5760000000000001,0.0,0.0
30000250,JUGO FRESCO ARÁNDANO 6X1LT,WATT'S,JUGOS EXPRIMIDOS,JUGOS Y NECTARES,Unimarc,202501,202501,0.024,0.1980578443537063,0.048,0.006,0.042,0.0,0.083
30000251,NEC W SELECCION GUAYABA 6X1LT,WATT'S,NECTAR SELECCIÓN,JUGOS Y NECTARES,Unimarc,202501,202501,0.132,0.1413066609917004,0.108,0.102,0.006,0.0,0.122
30000252,NEC W SELECCION FRAMBUESA 6X1LT,WATT'S,NECTAR SELECCIÓN,JUGOS Y NECTARES,Unimarc,202501,202501,0.384,0.6601404554160458,0.792,0.18,0.612,0.0,0.712
30000253,NEC W SELECCION MGO/MCYA 6X1LT,WATT'S,NECTAR SELECCIÓN,JUGOS Y NECTARES,Unimarc,202501,202501,0.132,0.258778463502873,0.108,0.102,0.006,0.0,0.132
30000262,"FRUGO PIÑA 6X1,75LT",FRUGO,BEBIDA FANTASÍA,FRUGO,Unimarc,202501,202501,0.0315,0.0,0.0315,0.0315,0.0,0.0,0.03325
30000264,"FRUGO NARANJA 6X1,75LT",FRUGO,BEBIDA FANTASÍA,FRUGO,Unimarc,202501,202501,0.777,0.868586387434555,0.441,0.42,0.021,0.0,0.8365
30000265,"FRUGO BERRIES 6X1,75LT",FRUGO,BEBIDA FANTASÍA,FRUGO,Unimarc,202501,202501,0.504,1.254188481675392,1.2285,0.3045,0.924,0.0,1.91625
30000266,"FRUGO MARACUYA 6X1,75LT",FRUGO,BEBIDA FANTASÍA,FRUGO,Unimarc,202501,202501,1.099,1.177225130890052,0.8190000000000001,0.714,0.105,0.0,1.2915
30001437,NEC W SELECCION PAPAYA 6X1.75LT,WATT'S,"NECTAR SELECCIÓN 1,75",JUGOS Y NECTARES,Unimarc,202501,202501,0.0315,0.1631198127261119,0.042,0.0105,0.0315,0.0,0.10325
30001939,"JUGO FRESCO WATTS NJA MIX 6X1,6LT",WATT'S,"JUGOS FRESCOS 1,75",JUGOS Y NECTARES,Unimarc,202501,202501,0.0,0.0,0.0,0.0,0.0,0.0,0.0032
30000203,NEC W SELECCION FRAM 6X1.75LT,WATT'S,"NECTAR SELECCIÓN 1,75",JUGOS Y NECTARES,Walmart,202501,202501,2.856,1.783348336206766,2.142,2.142,0.0,0.0,2.56025
30000204,NEC W SELECC MGO/MCYA 6X1.75LT,WATT'S,"NECTAR SELECCIÓN 1,75",JUGOS Y NECTARES,Walmart,202501,202501,2.856,2.336359336618708,2.142,2.142,0.0,0.0,3.0835
30000205,"JUGO FRESCO NARANJA 6X1,75LT",WATT'S,"JUGOS FRESCOS 1,75",JUGOS Y NECTARES,Walmart,202501,202501,10.71,5.0,6.426,6.426,0.0,0.0,2.99425
30000210,"JUGO EXPRIMIDO WATTS NJA 6X1,7LT",WATT'S,JUGOS EXPRIMIDOS,JUGOS Y NECTARES,Walmart,202501,202501,0.8816,1.8,0.8816,0.8816,0.0,0.0,1.586932
30000211,"NECTAR W SELECC PIÑA/COCO 6X1,75LT",WATT'S,"NECTAR SELECCIÓN 1,75",JUGOS Y NECTARES,Walmart,202501,202501,0.0,1.207268510748669,1.428,0.0,1.428,0.0,1.67125
30000238,JUGO FRESCO NARANJA 6X1LT,WATT'S,JUGOS FRESCOS,JUGOS Y NECTARES,Walmart,202501,202501,2.88,3.0,2.16,2.16,0.0,0.0,1.08
30000239,JUGO FRESCO PINA 6X1LT,WATT'S,JUGOS FRESCOS,JUGOS Y NECTARES,Walmart,202501,202501,0.0,1.2,1.44,0.0,1.44,0.0,0.46
30000250,JUGO FRESCO ARÁNDANO 6X1LT,WATT'S,JUGOS EXPRIMIDOS,JUGOS Y NECTARES,Walmart,202501,202501,0.0,0.5,0.0,0.0,0.0,0.0,0.379
30000252,NEC W SELECCION FRAMBUESA 6X1LT,WATT'S,NECTAR SELECCIÓN,JUGOS Y NECTARES,Walmart,202501,202501,0.0,4.0,2.16,0.0,2.16,0.0,2.815
30000253,NEC W SELECCION MGO/MCYA 6X1LT,WATT'S,NECTAR SELECCIÓN,JUGOS Y NECTARES,Walmart,202501,202501,2.16,1.787711883801474,1.44,1.44,0.0,0.0,1.505
30000261,"FRUGO FRUTILLA 6X1,75LT",FRUGO,BEBIDA FANTASÍA,FRUGO,Walmart,202501,202501,0.714,0.9763114127747562,0.0,0.0,0.0,0.0,0.9275
30000262,"FRUGO PIÑA 6X1,75LT",FRUGO,BEBIDA FANTASÍA,FRUGO,Walmart,202501,202501,0.714,0.8072998606553693,0.0,0.0,0.0,0.0,0.70525
30000264,"FRUGO NARANJA 6X1,75LT",FRUGO,BEBIDA FANTASÍA,FRUGO,Walmart,202501,202501,1.428,1.143749719063245,0.0,0.0,0.0,0.0,1.34575
30000265,"FRUGO BERRIES 6X1,75LT",FRUGO,BEBIDA FANTASÍA,FRUGO,Walmart,202501,202501,0.0,0.7881961612801723,0.0,0.0,0.0,0.0,1.001
30000266,"FRUGO MARACUYA 6X1,75LT",FRUGO,BEBIDA FANTASÍA,FRUGO,Walmart,202501,202501,1.428,1.284442846226457,0.0,0.0,0.0,0.0,1.386
30001939,"JUGO FRESCO WATTS NJA MIX 6X1,6LT",WATT'S,"JUGOS FRESCOS 1,75",JUGOS Y NECTARES,Walmart,202501,202501,0.0,3.0,0.0,0.0,0.0,0.0,0.9440000000000002
30001897,JALEA LONCO PROTEIN GUINDA 6X4X100GR,LONCOLECHE,JALEA,POLVOS FRUTA,Canal Tradicional,202501,202501,0.06659999999999999,0.0,0.0552,0.0264,0.0,0.0288,0.058
30001898,JALEA LONCO PROTEIN PIÑA 6X4X100GR,LONCOLECHE,JALEA,POLVOS FRUTA,Canal Tradicional,202501,202501,0.0784,0.0,0.036,0.036,0.0,0.0,0.05500000000000001
30001897,JALEA LONCO PROTEIN GUINDA 6X4X100GR,LONCOLECHE,JALEA,POLVOS FRUTA,Cencosud,202501,202501,2.0784,3.0,1.9296,1.8528,0.0,0.0768,0.3869999999999999
30001898,JALEA LONCO PROTEIN PIÑA 6X4X100GR,LONCOLECHE,JALEA,POLVOS FRUTA,Cencosud,202501,202501,1.056,2.0,0.9431999999999999,0.8616,0.0048,0.0768,1.161992
30001897,JALEA LONCO PROTEIN GUINDA 6X4X100GR,LONCOLECHE,JALEA,POLVOS FRUTA,Supermercados Region,202501,202501,0.0456,0.0,0.0336,0.0336,0.0,0.0,0.137
30001898,JALEA LONCO PROTEIN PIÑA 6X4X100GR,LONCOLECHE,JALEA,POLVOS FRUTA,Supermercados Region,202501,202501,0.024,0.0,0.0168,0.0168,0.0,0.0,0.07800000000000001
30001897,JALEA LONCO PROTEIN GUINDA 6X4X100GR,LONCOLECHE,JALEA,POLVOS FRUTA,Tottus,202501,202501,0.1608,0.06,0.1392,0.1392,0.0,0.0,0.04800000000000001
30001898,JALEA LONCO PROTEIN PIÑA 6X4X100GR,LONCOLECHE,JALEA,POLVOS FRUTA,Tottus,202501,202501,0.07200000000000001,0.06,0.0504,0.0504,0.0,0.0,0.0452
30001897,JALEA LONCO PROTEIN GUINDA 6X4X100GR,LONCOLECHE,JALEA,POLVOS FRUTA,Walmart,202501,202501,0.6408,0.7,0.4344,0.4344,0.0,0.0,0.4188
30001898,JALEA LONCO PROTEIN PIÑA 6X4X100GR,LONCOLECHE,JALEA,POLVOS FRUTA,Walmart,202501,202501,0.216,0.3,0.0408,0.0408,0.0,0.0,0.2744
30000658,JALEA REG FRAMBUESA 6X4X100GR,REGIMEL,JALEA,POLVOS FRUTA,Alvi,202501,202501,0.0336,0.07935368043087973,0.0336,0.0336,0.0,0.0,0.04600000000000001
30000660,JALEA REG ARANDANO 6X4X100GR,REGIMEL,JALEA,POLVOS FRUTA,Alvi,202501,202501,0.08879999999999999,0.05745062836624777,0.0072,0.0072,0.0,0.0,0.066
30000658,JALEA REG FRAMBUESA 6X4X100GR,REGIMEL,JALEA,POLVOS FRUTA,Canal Tradicional,202501,202501,1.3412,0.9840328467153284,0.3575999999999999,0.3455999999999999,0.012,0.0,0.218
30000659,JALEA REG LIMONADA MENTA 6X4X100GR,REGIMEL,JALEA,POLVOS FRUTA,Canal Tradicional,202501,202501,0.09960000000000002,0.0,0.0096,0.0096,0.0,0.0,0.07200000000000001
30000660,JALEA REG ARANDANO 6X4X100GR,REGIMEL,JALEA,POLVOS FRUTA,Canal Tradicional,202501,202501,1.0244,0.8649635036496351,0.3288,0.3288,0.0,0.0,0.233
30001889,JALEA REG NARANJA 6X4X100GR,REGIMEL,JALEA,POLVOS FRUTA,Canal Tradicional,202501,202501,0.044,0.2,0.0336,0.0288,0.0048,0.0,0.078
30000270,JALEA REG MARACUYA 6X4X100GR,REGIMEL,JALEA,POLVOS FRUTA,Cencosud,202501,202501,0.0,0.0,0.036,0.0,0.0,0.036,0.0
30000658,JALEA REG FRAMBUESA 6X4X100GR,REGIMEL,JALEA,POLVOS FRUTA,Cencosud,202501,202501,0.9648,3.583357769464111,0.8664,0.7392000000000001,0.05760000000000001,0.0696,1.937498
30000660,JALEA REG ARANDANO 6X4X100GR,REGIMEL,JALEA,POLVOS FRUTA,Cencosud,202501,202501,0.6336,2.212825405172735,0.4056,0.4056,0.0,0.0,1.242297
30000661,JALEA REG NARAN/PLAT 6X4X100GR,REGIMEL,JALEA,POLVOS FRUTA,Cencosud,202501,202501,0.0,0.0,0.0432,0.0,0.0,0.0432,0.0
30001889,JALEA REG NARANJA 6X4X100GR,REGIMEL,JALEA,POLVOS FRUTA,Cencosud,202501,202501,0.4992,0.8642386403052376,0.324,0.2976,0.0168,0.0096,0.609794
30001889,JALEA REG NARANJA 6X4X100GR,REGIMEL,JALEA,POLVOS FRUTA,Cencosud,202501,202501,0.4992,0.8642386403052376,0.324,0.2976,0.0168,0.0096,0.609794
30000659,JALEA REG LIMONADA MENTA 6X4X100GR,REGIMEL,JALEA,POLVOS FRUTA,Industrial Y Food Service,202501,202501,0.036,0.0,0.036,0.036,0.0,0.0,0.0
30000660,JALEA REG ARANDANO 6X4X100GR,REGIMEL,JALEA,POLVOS FRUTA,Industrial Y Food Service,202501,202501,0.0,0.0167741935483871,0.0,0.0,0.0,0.0,0.0
30001889,JALEA REG NARANJA 6X4X100GR,REGIMEL,JALEA,POLVOS FRUTA,Industrial Y Food Service,202501,202501,0.036,0.01225806451612903,0.036,0.036,0.0,0.0,0.0
30000658,JALEA REG FRAMBUESA 6X4X100GR,REGIMEL,JALEA,POLVOS FRUTA,Supermercados Region,202501,202501,0.08879999999999999,0.0,0.0768,0.0768,0.0,0.0,0.171
