SKU,Nombre Producto,Marca,SubCat DMD,Categoria Producto,CADENA,Semana,Mes,Venta Sell IN,FCST,Solicitado,Venta Real,Quebrados,Bloqueados,Venta Sell OUT
30001150,"CALO CRECER +1 BL 6X1,5KG",CALO,LECHE EN POLVO ESPECIAL INFANTIL,LECHE EN POLVO ESPECIALES,Tottus,202518,202504,0.054,0.11,0.054,0.054,0.0,0.0,0.1605
30001408,LECHE POLVO SUPER CALO 20X850GR,CALO,BEBIDA LACTEA EN POLVO,LECHE EN POLVO ESPECIALES,Tottus,202518,202504,0.068,0.01,0.068,0.068,0.0,0.0,0.2737
30001409,LECHE POLVO CALO 26% INST 20X850GR,CALO,LECHE POLVO ENTERA,LECHE EN POLVO ENTERA,Tottus,202518,202504,0.017,0.1,0.017,0.017,0.0,0.0,0.4793999999999999
30001410,"LECHE POLVO CALO 26% INST 6X1,440KG",CALO,LECHE POLVO ENTERA,LECHE EN POLVO ENTERA,Tottus,202518,202504,0.13824,0.1,0.13824,0.13824,0.0,0.0,0.2779199999999999
30001715,LP LONCO SEMIDESCREMADA 10X760GR,LONCOLECHE,LECHE POLVO SEMIDESCREMADA,LECHE EN POLVO SEMIDESCREMADA,Tottus,202518,202504,0.2128,0.07513148009015777,0.2128,0.2128,0.0,0.0,0.285
30001895,LP LONCO DESCREMADA 20X760GR,LONCOLECHE,LECHE POLVO DESCREMADA,LECHE EN POLVO DESCREMADA,Tottus,202518,202504,0.304,0.15,0.304,0.304,0.0,0.0,0.3108400000000001
30000394,LP CALO CRECER 1+ 10X800GR,CALO,LECHE EN POLVO ESPECIAL INFANTIL,LECHE EN POLVO ESPECIALES,Unimarc,202518,202504,0.0,0.4,0.0,0.0,0.0,0.0,0.3600000000000001
30000395,LP CALO CRECER 4+ 10X800GR,CALO,LECHE EN POLVO ESPECIAL INFANTIL,LECHE EN POLVO ESPECIALES,Unimarc,202518,202504,0.0,0.4,0.0,0.0,0.0,0.0,0.2512
30000542,LONCO EXT PROT POLVO 14X550GR,LONCOLECHE,LECHE EN POLVO ESPECIAL ADULTO,LECHE EN POLVO ESPECIALES,Unimarc,202518,202504,0.154,0.15,0.154,0.154,0.0,0.0,0.01705
30001150,"CALO CRECER +1 BL 6X1,5KG",CALO,LECHE EN POLVO ESPECIAL INFANTIL,LECHE EN POLVO ESPECIALES,Unimarc,202518,202504,0.0,0.11,0.0,0.0,0.0,0.0,0.1635
30001408,LECHE POLVO SUPER CALO 20X850GR,CALO,BEBIDA LACTEA EN POLVO,LECHE EN POLVO ESPECIALES,Unimarc,202518,202504,0.34,0.3,0.34,0.34,0.0,0.0,0.4284000000000001
30001409,LECHE POLVO CALO 26% INST 20X850GR,CALO,LECHE POLVO ENTERA,LECHE EN POLVO ENTERA,Unimarc,202518,202504,2.04,1.2,2.38,2.38,0.0,0.0,3.00815
30001410,"LECHE POLVO CALO 26% INST 6X1,440KG",CALO,LECHE POLVO ENTERA,LECHE EN POLVO ENTERA,Unimarc,202518,202504,0.31104,0.3,0.31104,0.31104,0.0,0.0,0.69408
30001715,LP LONCO SEMIDESCREMADA 10X760GR,LONCOLECHE,LECHE POLVO SEMIDESCREMADA,LECHE EN POLVO SEMIDESCREMADA,Unimarc,202518,202504,0.304,0.007513148009015776,0.304,0.304,0.0,0.0,0.4962800000000001
30001895,LP LONCO DESCREMADA 20X760GR,LONCOLECHE,LECHE POLVO DESCREMADA,LECHE EN POLVO DESCREMADA,Unimarc,202518,202504,0.0,0.2,0.0,0.0,0.0,0.0,0.65512
30000394,LP CALO CRECER 1+ 10X800GR,CALO,LECHE EN POLVO ESPECIAL INFANTIL,LECHE EN POLVO ESPECIALES,Walmart,202518,202504,0.8,1.0,1.2,1.2,0.0,0.0,1.852
30000395,LP CALO CRECER 4+ 10X800GR,CALO,LECHE EN POLVO ESPECIAL INFANTIL,LECHE EN POLVO ESPECIALES,Walmart,202518,202504,0.976,1.2,1.2,0.976,0.0,0.0,1.8728
30000542,LONCO EXT PROT POLVO 14X550GR,LONCOLECHE,LECHE EN POLVO ESPECIAL ADULTO,LECHE EN POLVO ESPECIALES,Walmart,202518,202504,0.154,0.8,0.2156,0.2156,0.0,0.0,0.1963500000000001
30001150,"CALO CRECER +1 BL 6X1,5KG",CALO,LECHE EN POLVO ESPECIAL INFANTIL,LECHE EN POLVO ESPECIALES,Walmart,202518,202504,0.648,0.33,0.972,0.972,0.0,0.0,1.467
30001408,LECHE POLVO SUPER CALO 20X850GR,CALO,BEBIDA LACTEA EN POLVO,LECHE EN POLVO ESPECIALES,Walmart,202518,202504,0.153,0.5,0.561,0.561,0.0,0.0,1.33025
30001409,LECHE POLVO CALO 26% INST 20X850GR,CALO,LECHE POLVO ENTERA,LECHE EN POLVO ENTERA,Walmart,202518,202504,13.056,9.0,16.745,16.745,0.0,0.0,9.388249999999998
30001410,"LECHE POLVO CALO 26% INST 6X1,440KG",CALO,LECHE POLVO ENTERA,LECHE EN POLVO ENTERA,Walmart,202518,202504,1.5552,2.2,1.5552,1.5552,0.0,0.0,3.25872
30001715,LP LONCO SEMIDESCREMADA 10X760GR,LONCOLECHE,LECHE POLVO SEMIDESCREMADA,LECHE EN POLVO SEMIDESCREMADA,Walmart,202518,202504,6.08,3.756574004507888,6.84,6.84,0.0,0.0,2.32636
30001895,LP LONCO DESCREMADA 20X760GR,LONCOLECHE,LECHE POLVO DESCREMADA,LECHE EN POLVO DESCREMADA,Walmart,202518,202504,3.04,6.5,5.7,5.7,0.0,0.0,7.91996
30000321,L POLVO LONCO S/LACT 10X800GR,LONCOLECHE,LECHE EN POLVO SIN LACTOSA,LECHE EN POLVO ESPECIALES,Alvi,202518,202504,0.048,0.1,0.16,0.16,0.0,0.0,0.1144
30000321,L POLVO LONCO S/LACT 10X800GR,LONCOLECHE,LECHE EN POLVO SIN LACTOSA,LECHE EN POLVO ESPECIALES,Canal Tradicional,202518,202504,0.5072,0.45,0.472,0.448,0.024,0.0,0.4320000000000001
30001665,LP LONCO EXTRA CALCIO 10X800GR,LONCOLECHE,LECHE EN POLVO ESPECIAL ADULTO,LECHE EN POLVO ESPECIALES,Canal Tradicional,202518,202504,0.1008,0.15,0.08,0.08,0.0,0.0,0.152
30000321,L POLVO LONCO S/LACT 10X800GR,LONCOLECHE,LECHE EN POLVO SIN LACTOSA,LECHE EN POLVO ESPECIALES,Cencosud,202518,202504,0.912,1.5,1.496,1.312,0.184,0.0,1.26068
30001665,LP LONCO EXTRA CALCIO 10X800GR,LONCOLECHE,LECHE EN POLVO ESPECIAL ADULTO,LECHE EN POLVO ESPECIALES,Cencosud,202518,202504,0.28,0.7,0.312,0.28,0.032,0.0,0.4415840000000001
30000321,L POLVO LONCO S/LACT 10X800GR,LONCOLECHE,LECHE EN POLVO SIN LACTOSA,LECHE EN POLVO ESPECIALES,Industrial Y Food Service,202518,202504,0.808,0.1,0.888,0.808,0.08,0.0,0.0
30000321,L POLVO LONCO S/LACT 10X800GR,LONCOLECHE,LECHE EN POLVO SIN LACTOSA,LECHE EN POLVO ESPECIALES,Supermercados Region,202518,202504,0.192,0.3,0.2,0.192,0.008,0.0,0.528
30001665,LP LONCO EXTRA CALCIO 10X800GR,LONCOLECHE,LECHE EN POLVO ESPECIAL ADULTO,LECHE EN POLVO ESPECIALES,Supermercados Region,202518,202504,0.048,0.1,0.048,0.048,0.0,0.0,0.08000000000000002
30000321,L POLVO LONCO S/LACT 10X800GR,LONCOLECHE,LECHE EN POLVO SIN LACTOSA,LECHE EN POLVO ESPECIALES,Tottus,202518,202504,0.032,0.35,0.032,0.032,0.0,0.0,0.3744
30001665,LP LONCO EXTRA CALCIO 10X800GR,LONCOLECHE,LECHE EN POLVO ESPECIAL ADULTO,LECHE EN POLVO ESPECIALES,Tottus,202518,202504,0.0,0.0,0.0,0.0,0.0,0.0,0.064
30000321,L POLVO LONCO S/LACT 10X800GR,LONCOLECHE,LECHE EN POLVO SIN LACTOSA,LECHE EN POLVO ESPECIALES,Unimarc,202518,202504,0.0,0.4,0.0,0.0,0.0,0.0,0.4320000000000002
30001665,LP LONCO EXTRA CALCIO 10X800GR,LONCOLECHE,LECHE EN POLVO ESPECIAL ADULTO,LECHE EN POLVO ESPECIALES,Unimarc,202518,202504,0.0,0.1,0.0,0.0,0.0,0.0,0.06080000000000001
30000321,L POLVO LONCO S/LACT 10X800GR,LONCOLECHE,LECHE EN POLVO SIN LACTOSA,LECHE EN POLVO ESPECIALES,Walmart,202518,202504,2.4,1.2,3.2,3.2,0.0,0.0,3.584
30001665,LP LONCO EXTRA CALCIO 10X800GR,LONCOLECHE,LECHE EN POLVO ESPECIAL ADULTO,LECHE EN POLVO ESPECIALES,Walmart,202518,202504,0.4,0.2,0.4,0.4,0.0,0.0,0.484
30001925,LECHE CHOCOLATE LONCOLECHE 30X115ML,LONCOLECHE,LECHE SABOR LONCO INDIVIDUAL 115,LECHE LIQUIDA SABORADA,Canal Tradicional,202518,202504,0.11808,0.0,0.02513,0.02513,0.0,0.0,0.0
30001988,LECHE FRUTILLA LONCO LECHE 30X115ML,LONCOLECHE,LECHE SABOR LONCO INDIVIDUAL 115,LECHE LIQUIDA SABORADA,Canal Tradicional,202518,202504,0.03105,0.0,0.03105,0.03105,0.0,0.0,0.0
30001988,LECHE FRUTILLA LONCO LECHE 30X115ML,LONCOLECHE,LECHE SABOR LONCO INDIVIDUAL 115,LECHE LIQUIDA SABORADA,Supermercados Region,202518,202504,0.0,0.0,0.01035,0.0,0.006900000000000001,0.00345,0.0
30002111,LECHE LONCOLECHE CHOCOLATE 6X6X115ML,LONCOLECHE,LECHE SABOR LONCO INDIVIDUAL 115,LECHE LIQUIDA SABORADA,Supermercados Region,202518,202504,0.0,0.0,0.03726,0.0,0.0,0.03726,0.0
30002112,LECHE LONCOLECHE FRUTILLA 6X6X115ML,LONCOLECHE,LECHE SABOR LONCO INDIVIDUAL 115,LECHE LIQUIDA SABORADA,Supermercados Region,202518,202504,0.0,0.0,0.03726,0.0,0.0,0.03726,0.0
30001925,LECHE CHOCOLATE LONCOLECHE 30X115ML,LONCOLECHE,LECHE SABOR LONCO INDIVIDUAL 115,LECHE LIQUIDA SABORADA,Walmart,202518,202504,0.0,0.0,0.0,0.0,0.0,0.0,4.346077
30001988,LECHE FRUTILLA LONCO LECHE 30X115ML,LONCOLECHE,LECHE SABOR LONCO INDIVIDUAL 115,LECHE LIQUIDA SABORADA,Walmart,202518,202504,0.0,0.0,0.0,0.0,0.0,0.0,1.04305
30001992,LONCOLECHE BREAK CARAMEL 12X1LT,LONCOLECHE,LECHE SABOR BREAK FAMILIAR,LECHE LIQUIDA ESPECIAL,Canal Tradicional,202518,202504,0.0,0.5,0.012,0.0,0.012,0.0,0.0
30001992,LONCOLECHE BREAK CARAMEL 12X1LT,LONCOLECHE,LECHE SABOR BREAK FAMILIAR,LECHE LIQUIDA ESPECIAL,Supermercados Region,202518,202504,0.0,0.5,0.0,0.0,0.0,0.0,0.0
30001992,LONCOLECHE BREAK CARAMEL 12X1LT,LONCOLECHE,LECHE SABOR BREAK FAMILIAR,LECHE LIQUIDA ESPECIAL,Tottus,202518,202504,0.144,0.0,0.144,0.144,0.0,0.0,0.0
30001992,LONCOLECHE BREAK CARAMEL 12X1LT,LONCOLECHE,LECHE SABOR BREAK FAMILIAR,LECHE LIQUIDA ESPECIAL,Walmart,202518,202504,0.0,0.5,0.0,0.0,0.0,0.0,0.0
30000300,LECHE PLATANO LONCO 30X200ML,LONCOLECHE,LECHE SABOR LONCO INDIVIDUAL,LECHE LIQUIDA SABORADA,Alvi,202518,202504,0.0,1.342119379437287,0.0,0.0,0.0,0.0,1.0702
30000305,YOGU YOGU FRUTILLA 30X200GR,YOGU YOGU,YOGU YOGU INDIVIDUAL,BEBIDAS LACTEAS,Alvi,202518,202504,0.0,0.6329403884372463,0.0,0.0,0.0,0.0,1.608
30000306,YOGU YOGU DAMASCO 30X200GR,YOGU YOGU,YOGU YOGU INDIVIDUAL,BEBIDAS LACTEAS,Alvi,202518,202504,0.396,0.1553717389312446,0.396,0.396,0.0,0.0,0.9152
30000309,YOGU YOGU MORA 30X200GR,YOGU YOGU,YOGU YOGU INDIVIDUAL,BEBIDAS LACTEAS,Alvi,202518,202504,0.864,1.090643256376798,0.864,0.864,0.0,0.0,2.7706
30000318,YOGU YOGU CHIRIMOYA 30X200GR,YOGU YOGU,YOGU YOGU INDIVIDUAL,BEBIDAS LACTEAS,Alvi,202518,202504,0.0,0.6210446162547119,0.0,0.0,0.0,0.0,1.1178
30000325,LECHE LONCO S/LAC NAT ENT 12X1LT,LONCOLECHE,LECHE BLANCA SIN LACTOSA FAMILIAR,LECHE LIQUIDA ESPECIAL,Alvi,202518,202504,3.06,2.115060305262034,3.06,3.06,0.0,0.0,2.374
30000326,LECHE LONCO SEMI S/LAC 12X1LT,LONCOLECHE,LECHE BLANCA SIN LACTOSA FAMILIAR,LECHE LIQUIDA ESPECIAL,Alvi,202518,202504,8.16,1.028213612267407,8.16,8.16,0.0,0.0,2.172000000000001
30000328,LECHE LCO S/LACTOSA CHOCO 12X1LT,LONCOLECHE,LECHE SABOR SIN LACTOSA FAMILIAR,LECHE LIQUIDA ESPECIAL,Alvi,202518,202504,0.0,1.966666666666667,0.0,0.0,0.0,0.0,0.8290000000000001
30000329,LECHE LONCO CHOCOLATE 12X1LT,LONCOLECHE,LECHE SABOR LONCO FAMILIAR,LECHE LIQUIDA SABORADA,Alvi,202518,202504,0.36,0.390014303296411,0.36,0.36,0.0,0.0,0.315
30000330,LECHE LONCO FRUTILLA 12X1LT,LONCOLECHE,LECHE SABOR LONCO FAMILIAR,LECHE LIQUIDA SABORADA,Alvi,202518,202504,0.216,0.2394970561820178,0.216,0.216,0.0,0.0,0.198
30000332,LECHE LONCO VAINILLA 12X1LT,LONCOLECHE,LECHE SABOR LONCO FAMILIAR,LECHE LIQUIDA SABORADA,Alvi,202518,202504,0.528,0.128064398097329,0.528,0.528,0.0,0.0,0.3780000000000001
30000351,LECHE VAINILLA 30X200ML,LONCOLECHE,LECHE SABOR LONCO INDIVIDUAL,LECHE LIQUIDA SABORADA,Alvi,202518,202504,0.222,0.3137825400999212,0.222,0.222,0.0,0.0,0.4952
30000353,LECHE LCO DESC S/LACTOSA 12X1LT,LONCOLECHE,LECHE BLANCA SIN LACTOSA FAMILIAR,LECHE LIQUIDA ESPECIAL,Alvi,202518,202504,1.02,0.8567260824705591,1.02,1.02,0.0,0.0,1.329
30000398,LECHE S/LACT CHOC LONCO 30X200ML,LONCOLECHE,LECHE SABOR SIN LACTOSA INDIVIDUAL,LECHE LIQUIDA ESPECIAL,Alvi,202518,202504,0.546,1.39104,0.546,0.546,0.0,0.0,0.9668
30000400,LECHE CHOC LONCO 30X200ML,LONCOLECHE,LECHE SABOR LONCO INDIVIDUAL,LECHE LIQUIDA SABORADA,Alvi,202518,202504,0.444,0.4700524585853273,0.444,0.444,0.0,0.0,0.6884
30000401,LECHE FRUTILLA LONCO 30X200ML,LONCOLECHE,LECHE SABOR LONCO INDIVIDUAL,LECHE LIQUIDA SABORADA,Alvi,202518,202504,0.252,0.2370456218774653,0.252,0.252,0.0,0.0,0.7817999999999999
30000481,LONCOLECHE EXTRA PROTEINA 12X1LT,LONCOLECHE,PROTEIN MILK BLANCA FAMILIAR,LECHE LIQUIDA ESPECIAL,Alvi,202518,202504,1.2,1.551,1.2,1.2,0.0,0.0,1.265
30000522,LECHE BCA ENTERA LONCO BASE 12X1LT,LONCOLECHE,LONCO BASE,LECHE LIQUIDA ENTERA,Alvi,202518,202504,0.0,0.0,0.0,0.0,0.0,0.0,1.91
30000523,LECHE BCA SEMI LONCO BASE 12X1LT,LONCOLECHE,LONCO BASE,LECHE LIQUIDA SEMIDESCREMADA,Alvi,202518,202504,0.0,0.0,0.0,0.0,0.0,0.0,2.666
30000524,LECHE BLANCA DESC LCO BASE 12X1LT,LONCOLECHE,LONCO BASE,LECHE LIQUIDA DESCREMADA,Alvi,202518,202504,0.0,0.0,0.0,0.0,0.0,0.0,1.949
30000543,BEBIDA VEGETAL AVENA LCO 6X1LT,LONCOLECHE,BEBIDA VEGETAL,LECHE LIQUIDA ESPECIAL,Alvi,202518,202504,0.0,0.0,0.0,0.0,0.0,0.0,0.018
30001411,LONCO PROTEIN CAPPUCCINO 18X200ML,LONCOLECHE,PROTEIN MILK SABORADA INDIVIDUAL,LECHE LIQUIDA SABORADA,Alvi,202518,202504,0.0,1.601920555237035,2.2752,0.0,0.5472,1.728,0.6254000000000001
30001412,LONCO PROTEIN CHOCOLATE 18X200ML,LONCOLECHE,PROTEIN MILK SABORADA INDIVIDUAL,LECHE LIQUIDA SABORADA,Alvi,202518,202504,0.0,0.4641951472423029,0.8495999999999999,0.0,0.8496,0.0,0.126
30000006,L.UHT MOMENTS MOCA 12X1LT,MOMENTS,MOMENTS FAMILIAR,LECHE LIQUIDA SABORADA,Canal Tradicional,202518,202504,0.226,0.2735833333333334,0.12,0.12,0.0,0.0,0.24
30000007,L. UHT MOMENTS CARAME 12X1LT,MOMENTS,MOMENTS FAMILIAR,LECHE LIQUIDA SABORADA,Canal Tradicional,202518,202504,0.08499999999999999,0.1,0.084,0.012,0.048,0.024,0.168
30000010,LS8 L. MOMENTS CAPUCHINO 12X1LT,MOMENTS,MOMENTS FAMILIAR,LECHE LIQUIDA SABORADA,Canal Tradicional,202518,202504,0.517,0.6286666666666668,0.276,0.276,0.0,0.0,0.696
30000300,LECHE PLATANO LONCO 30X200ML,LONCOLECHE,LECHE SABOR LONCO INDIVIDUAL,LECHE LIQUIDA SABORADA,Canal Tradicional,202518,202504,1.6608,2.190501131118214,1.608,1.608,0.0,0.0,1.314
30000305,YOGU YOGU FRUTILLA 30X200GR,YOGU YOGU,YOGU YOGU INDIVIDUAL,BEBIDAS LACTEAS,Canal Tradicional,202518,202504,9.5974,5.658133333333339,9.606,9.48,0.0,0.0,2.13
30000306,YOGU YOGU DAMASCO 30X200GR,YOGU YOGU,YOGU YOGU INDIVIDUAL,BEBIDAS LACTEAS,Canal Tradicional,202518,202504,2.2596,2.356200000000002,1.764,1.764,0.0,0.0,1.236
30000307,YOGU YOGU PINA 30X200GR,YOGU YOGU,YOGU YOGU INDIVIDUAL,BEBIDAS LACTEAS,Canal Tradicional,202518,202504,3.7044,1.685683333333336,3.066,3.066,0.0,0.0,0.78
30000308,YOGU YOGU VAINILLA 30X200GR,YOGU YOGU,YOGU YOGU INDIVIDUAL,BEBIDAS LACTEAS,Canal Tradicional,202518,202504,4.4868,1.386800000000002,4.146,4.146,0.0,0.0,0.774
30000309,YOGU YOGU MORA 30X200GR,YOGU YOGU,YOGU YOGU INDIVIDUAL,BEBIDAS LACTEAS,Canal Tradicional,202518,202504,15.4034,9.60196666666668,14.886,14.784,0.0,0.03,3.108
30000310,SHAKE SHAKE CHOCOLATE 30X170ML,SHAKE SHAKE,SHAKE SHAKE INDIVIDUAL,BEBIDAS LACTEAS,Canal Tradicional,202518,202504,0.82229,0.6050866666666667,0.7293,0.7293,0.0,0.0,0.481971
30000311,SHAKE SHAKE MANJAR 30X170ML,SHAKE SHAKE,SHAKE SHAKE INDIVIDUAL,BEBIDAS LACTEAS,Canal Tradicional,202518,202504,0.74256,0.6338591666666669,0.663,0.6527999999999999,0.0102,0.0,0.5869650000000001
30000318,YOGU YOGU CHIRIMOYA 30X200GR,YOGU YOGU,YOGU YOGU INDIVIDUAL,BEBIDAS LACTEAS,Canal Tradicional,202518,202504,5.2622,2.257433333333337,4.692,4.692,0.0,0.0,1.536
30000324,LECHE DESCREMADA LONCO 12X1LT,LONCOLECHE,LECHE BLANCA LONCO FAMILIAR,LECHE LIQUIDA DESCREMADA,Canal Tradicional,202518,202504,0.012,0.0,0.0,0.0,0.0,0.0,0.0
30000325,LECHE LONCO S/LAC NAT ENT 12X1LT,LONCOLECHE,LECHE BLANCA SIN LACTOSA FAMILIAR,LECHE LIQUIDA ESPECIAL,Canal Tradicional,202518,202504,5.964,4.932916666666666,3.06,3.036,0.0,0.0,2.472
30000326,LECHE LONCO SEMI S/LAC 12X1LT,LONCOLECHE,LECHE BLANCA SIN LACTOSA FAMILIAR,LECHE LIQUIDA ESPECIAL,Canal Tradicional,202518,202504,6.171999999999999,5.90525,4.596,4.56,0.036,0.0,2.16
30000327,LECHE LCO S/LACTOSA FRUTIL 12X1LT,LONCOLECHE,LECHE SABOR SIN LACTOSA FAMILIAR,LECHE LIQUIDA ESPECIAL,Canal Tradicional,202518,202504,0.39,0.3750000000000002,0.288,0.288,0.0,0.0,0.288
30000328,LECHE LCO S/LACTOSA CHOCO 12X1LT,LONCOLECHE,LECHE SABOR SIN LACTOSA FAMILIAR,LECHE LIQUIDA ESPECIAL,Canal Tradicional,202518,202504,0.529,0.5034722222222223,0.396,0.384,0.0,0.0,0.528
30000329,LECHE LONCO CHOCOLATE 12X1LT,LONCOLECHE,LECHE SABOR LONCO FAMILIAR,LECHE LIQUIDA SABORADA,Canal Tradicional,202518,202504,2.174,1.524696567800016,1.128,1.104,0.024,0.0,0.8160000000000001
30000330,LECHE LONCO FRUTILLA 12X1LT,LONCOLECHE,LECHE SABOR LONCO FAMILIAR,LECHE LIQUIDA SABORADA,Canal Tradicional,202518,202504,0.9210000000000003,0.5542724158025882,0.516,0.516,0.0,0.0,0.444
30000331,LECHE LONCO PLATANO 12X1LT,LONCOLECHE,LECHE SABOR LONCO FAMILIAR,LECHE LIQUIDA SABORADA,Canal Tradicional,202518,202504,0.7650000000000001,0.5751208202716825,0.6,0.588,0.012,0.0,0.96
30000332,LECHE LONCO VAINILLA 12X1LT,LONCOLECHE,LECHE SABOR LONCO FAMILIAR,LECHE LIQUIDA SABORADA,Canal Tradicional,202518,202504,0.558,0.3054730829515312,0.348,0.348,0.0,0.0,0.4320000000000001
30000351,LECHE VAINILLA 30X200ML,LONCOLECHE,LECHE SABOR LONCO INDIVIDUAL,LECHE LIQUIDA SABORADA,Canal Tradicional,202518,202504,0.9338,1.612933555875978,1.14,1.14,0.0,0.0,0.804
30000352,LECHE LCO DESC LIGHT CHOC 12X1LT,LONCOLECHE,LECHE SABOR LONCO FAMILIAR,LECHE LIQUIDA SABORADA,Canal Tradicional,202518,202504,0.033,0.07074014347721243,0.012,0.012,0.0,0.0,0.144
30000353,LECHE LCO DESC S/LACTOSA 12X1LT,LONCOLECHE,LECHE BLANCA SIN LACTOSA FAMILIAR,LECHE LIQUIDA ESPECIAL,Canal Tradicional,202518,202504,5.53,5.649416666666665,4.188,4.188,0.0,0.0,1.356
30000354,LECHE LCO SEMI S/LACTOS 5X6X200ML,LONCOLECHE,LECHE SABOR SIN LACTOSA INDIVIDUAL,LECHE LIQUIDA ESPECIAL,Canal Tradicional,202518,202504,0.2692000000000001,0.7133199999999996,0.84,0.03,0.81,0.0,0.18
30000355,LECHE LONCO DESC CHOC 5X6X200ML,LONCOLECHE,LECHE SABOR LONCO INDIVIDUAL,LECHE LIQUIDA SABORADA,Canal Tradicional,202518,202504,0.3758,0.5508119756549285,0.222,0.21,0.012,0.0,0.216
30000360,LECHE S/LACT EXTRA CALCIO 12X1LT,LONCOLECHE,LECHE BLANCA SIN LACTOSA FAMILIAR,LECHE LIQUIDA ESPECIAL,Canal Tradicional,202518,202504,2.067,0.8451666666666671,0.216,0.216,0.0,0.0,0.252
30000390,ALIMEN SOYA LIQUIDO NATU 12X1LT,LONCOLECHE,ALIMENTO SOJA LIQUIDO,LECHE LIQUIDA ESPECIAL,Canal Tradicional,202518,202504,0.52,0.3,0.492,0.42,0.07200000000000001,0.0,0.12
30000391,ALIMEN SOYA LIQUIDO CHOCO 12X1LT,LONCOLECHE,ALIMENTO SOJA LIQUIDO,LECHE LIQUIDA ESPECIAL,Canal Tradicional,202518,202504,0.028,0.1,0.012,0.012,0.0,0.0,0.156
30000398,LECHE S/LACT CHOC LONCO 30X200ML,LONCOLECHE,LECHE SABOR SIN LACTOSA INDIVIDUAL,LECHE LIQUIDA ESPECIAL,Canal Tradicional,202518,202504,1.3856,1.3027344,1.002,1.002,0.0,0.0,0.8760000000000001
30000400,LECHE CHOC LONCO 30X200ML,LONCOLECHE,LECHE SABOR LONCO INDIVIDUAL,LECHE LIQUIDA SABORADA,Canal Tradicional,202518,202504,4.9932,8.662125366390798,4.182,4.182,0.0,0.0,2.94
30000401,LECHE FRUTILLA LONCO 30X200ML,LONCOLECHE,LECHE SABOR LONCO INDIVIDUAL,LECHE LIQUIDA SABORADA,Canal Tradicional,202518,202504,1.5106,2.983627970960078,2.154,1.242,0.912,0.0,1.284
30000403,LECHE LIQ S/LAC DES CHOCO 12X1LT,LONCOLECHE,LECHE SABOR SIN LACTOSA FAMILIAR,LECHE LIQUIDA ESPECIAL,Canal Tradicional,202518,202504,0.185,0.13125,0.108,0.096,0.0,0.0,0.108
30000404,CAPPUCCINO LONCO 18X330ML,LONCOLECHE,LECHE SABOR BREAK INDIVIDUAL,LECHE LIQUIDA SABORADA,Canal Tradicional,202518,202504,0.0,0.0005778951936281629,0.0,0.0,0.0,0.0,0.0
30000421,LECHE S/LACTOSA VAINILLA 12X1LT,LONCOLECHE,LECHE SABOR SIN LACTOSA FAMILIAR,LECHE LIQUIDA ESPECIAL,Canal Tradicional,202518,202504,0.209,0.2010101010101011,0.132,0.132,0.0,0.0,0.3480000000000001
30000478,CAPPUCCINO LONCOLECHE 12X1LT,LONCOLECHE,LECHE SABOR BREAK FAMILIAR,LECHE LIQUIDA SABORADA,Canal Tradicional,202518,202504,0.6480000000000001,0.6009166666666668,0.48,0.48,0.0,0.0,0.6960000000000001
30000479,CHOCO AVELLANAS LONCO 12X1LT,LONCOLECHE,LECHE SABOR BREAK FAMILIAR,LECHE LIQUIDA SABORADA,Canal Tradicional,202518,202504,0.153,0.3716666666666668,0.108,0.108,0.0,0.0,0.348
30000481,LONCOLECHE EXTRA PROTEINA 12X1LT,LONCOLECHE,PROTEIN MILK BLANCA FAMILIAR,LECHE LIQUIDA ESPECIAL,Canal Tradicional,202518,202504,3.255,3.023276666666667,2.1,2.1,0.0,0.0,1.944
30000514,LONCO PROTEIN MILK CAPP 12X1LT,LONCOLECHE,PROTEIN MILK SABORADA FAMILIAR,LECHE LIQUIDA ESPECIAL,Canal Tradicional,202518,202504,0.9740000000000002,2.276,1.968,0.6,0.372,0.996,2.46
30000515,LONCO PROTEIN MILK CAPP 18X330ML,LONCOLECHE,PROTEIN MILK SABORADA INDIVIDUAL,LECHE LIQUIDA ESPECIAL,Canal Tradicional,202518,202504,0.0,0.006731493966111633,0.0,0.0,0.0,0.0,0.0
30000516,LONCO PROTEINMILK CHOCO 12X1LT,LONCOLECHE,PROTEIN MILK SABORADA FAMILIAR,LECHE LIQUIDA ESPECIAL,Canal Tradicional,202518,202504,1.432,2.000666666666666,1.188,1.152,0.024,0.0,1.044
30000522,LECHE BCA ENTERA LONCO BASE 12X1LT,LONCOLECHE,LONCO BASE,LECHE LIQUIDA ENTERA,Canal Tradicional,202518,202504,39.684,25.63139417338868,27.036,27.036,0.0,0.0,7.380000000000001
30000523,LECHE BCA SEMI LONCO BASE 12X1LT,LONCOLECHE,LONCO BASE,LECHE LIQUIDA SEMIDESCREMADA,Canal Tradicional,202518,202504,6.290999999999999,9.024638759370058,1.896,1.896,0.0,0.0,3.756000000000001
30000524,LECHE BLANCA DESC LCO BASE 12X1LT,LONCOLECHE,LONCO BASE,LECHE LIQUIDA DESCREMADA,Canal Tradicional,202518,202504,8.139999999999999,5.343967067241259,5.724,5.724,0.0,0.0,2.028
